"BehaviorSpace results (NetLogo 5.3)"
"truel.nlogo"
"sequential"
"02/21/2016 18:03:28:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","1","-1","1"
"[run number]","bullets","q","sequential?","diag?","[step]","payoff","player 0 != nobody"
"56258","5","0.5","true","false","2","4","true"
"56259","5","0.5","true","false","2","4","true"
"56260","5","0.5","true","false","2","5","false"
"56261","5","0.5","true","false","2","2","false"
"56257","5","0.5","true","false","1","1","false"
"56262","5","0.5","true","false","2","4","true"
"56263","5","0.5","true","false","2","4","true"
"56264","5","0.5","true","false","1","1","false"
"56265","5","0.5","true","false","1","1","false"
"56267","5","0.5","true","false","1","1","false"
"56269","5","0.5","true","false","1","1","false"
"56268","5","0.5","true","false","1","1","false"
"56270","5","0.5","true","false","2","2","false"
"56272","5","0.5","true","false","1","1","false"
"56273","5","0.5","true","false","2","4","false"
"56271","5","0.5","true","false","1","1","false"
"56274","5","0.5","true","false","3","7","true"
"56266","5","0.5","true","false","4","10","true"
"56275","5","0.5","true","false","2","4","true"
"56276","5","0.5","true","false","2","4","false"
"56277","5","0.5","true","false","1","1","false"
"56278","5","0.5","true","false","1","1","false"
"56280","5","0.5","true","false","2","4","true"
"56282","5","0.5","true","false","1","1","false"
"56281","5","0.5","true","false","2","4","true"
"56283","5","0.5","true","false","2","4","false"
"56284","5","0.5","true","false","1","1","false"
"56285","5","0.5","true","false","2","4","true"
"56286","5","0.5","true","false","2","5","false"
"56279","5","0.5","true","false","2","4","false"
"56288","5","0.5","true","false","1","1","false"
"56287","5","0.5","true","false","2","4","false"
"56289","5","0.5","true","false","2","4","false"
"56291","5","0.5","true","false","2","4","true"
"56292","5","0.5","true","false","2","4","true"
"56293","5","0.5","true","false","2","4","true"
"56294","5","0.5","true","false","3","7","false"
"56295","5","0.5","true","false","2","4","true"
"56297","5","0.5","true","false","2","4","false"
"56296","5","0.5","true","false","3","7","true"
"56298","5","0.5","true","false","2","2","false"
"56299","5","0.5","true","false","2","4","true"
"56290","5","0.5","true","false","2","4","false"
"56301","5","0.5","true","false","1","1","false"
"56300","5","0.5","true","false","2","4","true"
"56302","5","0.5","true","false","2","4","true"
"56303","5","0.5","true","false","2","4","true"
"56305","5","0.5","true","false","1","1","false"
"56306","5","0.5","true","false","2","4","true"
"56307","5","0.5","true","false","1","1","false"
"56309","5","0.5","true","false","1","1","false"
"56308","5","0.5","true","false","2","2","false"
"55688","5","0.5","true","false","2","4","false"
"56310","5","0.5","true","false","2","2","false"
"56311","5","0.5","true","false","1","1","false"
"56304","5","0.5","true","false","1","1","false"
"56312","5","0.5","true","false","2","4","false"
"56314","5","0.5","true","false","1","1","false"
"56313","5","0.5","true","false","2","4","true"
"56316","5","0.5","true","false","1","1","false"
"56315","5","0.5","true","false","2","5","false"
"56318","5","0.5","true","false","2","4","true"
"56319","5","0.5","true","false","2","4","true"
"56320","5","0.5","true","false","2","4","false"
"56321","5","0.5","true","false","3","7","true"
"56322","5","0.5","true","false","2","4","false"
"56323","5","0.5","true","false","2","2","false"
"56324","5","0.5","true","false","2","4","true"
"56325","5","0.5","true","false","2","4","true"
"56326","5","0.5","true","false","2","4","false"
"56327","5","0.5","true","false","2","4","true"
"56328","5","0.5","true","false","2","2","false"
"56329","5","0.5","true","false","2","5","false"
"56331","5","0.5","true","false","1","1","false"
"56330","5","0.5","true","false","1","1","false"
"56332","5","0.5","true","false","2","5","false"
"56336","5","0.5","true","false","1","1","false"
"56333","5","0.5","true","false","2","4","true"
"56335","5","0.5","true","false","2","4","false"
"56334","5","0.5","true","false","3","2","false"
"56337","5","0.5","true","false","2","2","false"
"56317","5","0.5","true","false","2","4","true"
"56340","5","0.5","true","false","2","4","true"
"56338","5","0.5","true","false","2","4","false"
"56341","5","0.5","true","false","2","4","true"
"56339","5","0.5","true","false","4","10","true"
"56342","5","0.5","true","false","2","5","false"
"56344","5","0.5","true","false","2","4","true"
"56345","5","0.5","true","false","2","5","false"
"56346","5","0.5","true","false","2","4","true"
"56347","5","0.5","true","false","2","4","false"
"56348","5","0.5","true","false","2","4","true"
"56349","5","0.5","true","false","2","4","true"
"56350","5","0.5","true","false","2","4","false"
"56351","5","0.5","true","false","2","4","true"
"56352","5","0.5","true","false","2","4","true"
"56353","5","0.5","true","false","2","4","true"
"56354","5","0.5","true","false","2","5","false"
"56355","5","0.5","true","false","1","1","false"
"56356","5","0.5","true","false","1","1","false"
"56358","5","0.5","true","false","2","4","true"
"56357","5","0.5","true","false","3","7","false"
"56360","5","0.5","true","false","1","1","false"
"56361","5","0.5","true","false","1","1","false"
"56359","5","0.5","true","false","2","4","false"
"56362","5","0.5","true","false","3","7","true"
"56364","5","0.5","true","false","2","4","true"
"56365","5","0.5","true","false","2","4","false"
"56363","5","0.5","true","false","3","7","true"
"56366","5","0.5","true","false","3","7","true"
"56370","5","0.5","true","false","1","1","false"
"56343","5","0.5","true","false","2","4","true"
"56367","5","0.5","true","false","2","4","true"
"56368","5","0.5","true","false","2","2","false"
"56369","5","0.5","true","false","2","4","false"
"56371","5","0.5","true","false","2","4","true"
"56372","5","0.5","true","false","1","1","false"
"56373","5","0.5","true","false","1","1","false"
"56376","5","0.5","true","false","2","4","true"
"56377","5","0.5","true","false","2","4","true"
"56375","5","0.5","true","false","3","7","true"
"56378","5","0.5","true","false","2","4","false"
"56379","5","0.5","true","false","1","1","false"
"56380","5","0.5","true","false","1","1","false"
"56382","5","0.5","true","false","1","1","false"
"56381","5","0.5","true","false","2","4","true"
"56384","5","0.5","true","false","2","4","true"
"56383","5","0.5","true","false","2","4","true"
"56385","5","0.5","true","false","2","4","false"
"56386","5","0.5","true","false","2","4","false"
"56387","5","0.5","true","false","2","4","false"
"56389","5","0.5","true","false","1","1","false"
"56390","5","0.5","true","false","2","4","true"
"56388","5","0.5","true","false","4","10","true"
"56391","5","0.5","true","false","2","4","false"
"56392","5","0.5","true","false","3","2","false"
"56394","5","0.5","true","false","1","1","false"
"56393","5","0.5","true","false","2","4","true"
"56374","5","0.5","true","false","2","2","false"
"56395","5","0.5","true","false","1","1","false"
"56396","5","0.5","true","false","1","1","false"
"56397","5","0.5","true","false","2","2","false"
"56398","5","0.5","true","false","2","2","false"
"56401","5","0.5","true","false","1","1","false"
"56399","5","0.5","true","false","3","7","true"
"56402","5","0.5","true","false","1","1","false"
"56403","5","0.5","true","false","2","4","true"
"56404","5","0.5","true","false","2","4","true"
"56405","5","0.5","true","false","3","7","false"
"56406","5","0.5","true","false","2","4","false"
"56407","5","0.5","true","false","2","4","true"
"56408","5","0.5","true","false","2","4","true"
"56410","5","0.5","true","false","1","1","false"
"56409","5","0.5","true","false","2","4","false"
"56412","5","0.5","true","false","2","4","false"
"56411","5","0.5","true","false","2","4","false"
"56415","5","0.5","true","false","1","1","false"
"56413","5","0.5","true","false","2","4","true"
"56414","5","0.5","true","false","2","5","false"
"56416","5","0.5","true","false","1","1","false"
"56417","5","0.5","true","false","2","2","false"
"56418","5","0.5","true","false","2","4","true"
"56420","5","0.5","true","false","1","1","false"
"56421","5","0.5","true","false","1","1","false"
"56419","5","0.5","true","false","2","4","false"
"56422","5","0.5","true","false","2","4","true"
"56426","5","0.5","true","false","1","1","false"
"56424","5","0.5","true","false","1","1","false"
"56423","5","0.5","true","false","2","4","true"
"56425","5","0.5","true","false","2","4","false"
"56427","5","0.5","true","false","1","1","false"
"56430","5","0.5","true","false","2","4","false"
"56429","5","0.5","true","false","3","7","true"
"56431","5","0.5","true","false","3","7","false"
"56428","5","0.5","true","false","3","7","false"
"56432","5","0.5","true","false","2","4","false"
"56433","5","0.5","true","false","2","2","false"
"56434","5","0.5","true","false","2","5","false"
"56436","5","0.5","true","false","2","4","false"
"56435","5","0.5","true","false","2","4","true"
"56437","5","0.5","true","false","2","4","true"
"56438","5","0.5","true","false","1","1","false"
"56439","5","0.5","true","false","2","2","false"
"56440","5","0.5","true","false","2","4","false"
"56442","5","0.5","true","false","2","4","true"
"56441","5","0.5","true","false","4","10","true"
"56443","5","0.5","true","false","1","1","false"
"56444","5","0.5","true","false","2","4","false"
"56447","5","0.5","true","false","1","1","false"
"56446","5","0.5","true","false","2","4","false"
"56448","5","0.5","true","false","2","4","false"
"56445","5","0.5","true","false","4","10","true"
"56450","5","0.5","true","false","1","1","false"
"56449","5","0.5","true","false","2","2","false"
"56453","5","0.5","true","false","1","1","false"
"56451","5","0.5","true","false","3","7","true"
"56452","5","0.5","true","false","3","5","false"
"56454","5","0.5","true","false","1","1","false"
"56455","5","0.5","true","false","1","1","false"
"56456","5","0.5","true","false","2","4","true"
"56457","5","0.5","true","false","3","7","true"
"56400","5","0.5","true","false","1","1","false"
"56459","5","0.5","true","false","2","2","false"
"56460","5","0.5","true","false","2","4","false"
"56458","5","0.5","true","false","2","5","false"
"56461","5","0.5","true","false","2","4","true"
"56462","5","0.5","true","false","2","4","true"
"56465","5","0.5","true","false","1","1","false"
"56464","5","0.5","true","false","2","4","true"
"56466","5","0.5","true","false","2","4","true"
"56468","5","0.5","true","false","1","1","false"
"56467","5","0.5","true","false","2","4","true"
"56469","5","0.5","true","false","2","2","false"
"56470","5","0.5","true","false","2","4","false"
"56471","5","0.5","true","false","2","4","false"
"56472","5","0.5","true","false","1","1","false"
"56473","5","0.5","true","false","2","4","true"
"56474","5","0.5","true","false","2","4","true"
"56475","5","0.5","true","false","1","1","false"
"56476","5","0.5","true","false","2","4","false"
"56477","5","0.5","true","false","1","1","false"
"56478","5","0.5","true","false","1","1","false"
"56479","5","0.5","true","false","2","4","true"
"56480","5","0.5","true","false","2","4","true"
"56481","5","0.5","true","false","1","1","false"
"56482","5","0.5","true","false","1","1","false"
"56483","5","0.5","true","false","2","4","true"
"56484","5","0.5","true","false","1","1","false"
"56485","5","0.5","true","false","1","1","false"
"56486","5","0.5","true","false","2","4","true"
"56487","5","0.5","true","false","2","4","true"
"56488","5","0.5","true","false","1","1","false"
"56489","5","0.5","true","false","2","4","true"
"56490","5","0.5","true","false","2","4","true"
"56492","5","0.5","true","false","2","5","false"
"56493","5","0.5","true","false","2","4","true"
"56491","5","0.5","true","false","4","10","false"
"56494","5","0.5","true","false","2","4","false"
"56495","5","0.5","true","false","3","7","true"
"56497","5","0.5","true","false","1","1","false"
"56496","5","0.5","true","false","2","2","false"
"56499","5","0.5","true","false","2","4","true"
"56498","5","0.5","true","false","2","4","true"
"56501","5","0.5","true","false","2","4","true"
"56500","5","0.5","true","false","3","7","false"
"56502","5","0.5","true","false","4","10","true"
"56503","5","0.5","true","false","2","4","true"
"56505","5","0.5","true","false","1","1","false"
"56504","5","0.5","true","false","3","7","true"
"56506","5","0.5","true","false","2","4","true"
"56507","5","0.5","true","false","2","5","false"
"56510","5","0.5","true","false","1","1","false"
"56509","5","0.5","true","false","1","1","false"
"56511","5","0.5","true","false","2","2","false"
"56508","5","0.5","true","false","5","13","true"
"56512","5","0.5","true","false","2","4","false"
"56513","5","0.5","true","false","2","4","true"
"56514","5","0.5","true","false","2","2","false"
"56515","5","0.5","true","false","2","2","false"
"56516","5","0.5","true","false","2","5","false"
"56517","5","0.5","true","false","2","4","true"
"56518","5","0.5","true","false","2","4","true"
"56519","5","0.5","true","false","2","5","false"
"55822","5","0.5","true","false","2","4","false"
"56520","5","0.5","true","false","2","4","true"
"56521","5","0.5","true","false","2","4","true"
